college_id,university_id,college_name,university_name,college_type,state,district
C-12220,U-0505,"SRI SAI BABA KANYA MAHAVIDYALAYA, DHARNAG, SAHAMHOLI,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Sitapur
C-47434,U-0505,"SRI SAI NATH MAHAVIDHYALAYA,DHIKUNI,SANDILA","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-47433,U-0505,"SRI SATGURU SAI MAHAVIDHYALAYA,RUDAMAU,MADHAUGANJ","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12315,U-0505,"SRI SATYADEV DEG.COLL. CHAKIYA SATHER, MADWA HANDIA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12431,U-0505,"SRI SHIVDAYAL PAL MAHAVIDYALAYA, SEMRA CHAURAHA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12551,U-0505,"SRI SHIV MAHAVIDYALAYA, YAKUBPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Auraiya
C-12218,U-0505,"SRI SWAMI RAMPRAKASH ADARSH MAHAVIDYALAYA, RAVENDRA NAGAR, MURHAS,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Farrukhabad
C-12159,U-0505,"SRI THAKUR JI MAHARAJ MAHAVIDYALAYA, BILHAUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Nagar
C-12267,U-0505,"SRI THAKUR JI MAHARAJ MAHAVIDYALAYA, HERWAL,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12587,U-0505,"SRI THAKUR JI MAHARAJ MAHAVIDYALAYA, PURWA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Unnao
C-12172,U-0505,"SRI THAKUR JI MAHARAJ MAHAVIDYALAYA, SAFIPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Unnao
C-12081,U-0505,"SRI UPENDRA TIWARI SMRATI MAHAVIDYALAYA, SAWAYAJPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12565,U-0505,"SRI YAGYA NARAYAN PANDEY DEGREE COLLEGE, LALAPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12234,U-0505,"S.R.N.N.M. GOVT. AYURVEDIC COLLEGE,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Bareilly
C-12419,U-0505,"S.R. SINGH R.B. SINGH MAHAVIDYALAYA, MOTIHAN,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12303,U-0505,"S.S. MAHAVIDYALAYA, RUDA MAU, MADHAVGANJ,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12166,U-0505,"S.S.S. SWARG. PARASHURAM UMRAO COLLEGE, AJAMPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Fatehpur
C-12369,U-0505,"STATE UNANI MEDICAL COLLEGE,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12340,U-0505,"SUBHASH DEGREE COLLEGE, KIDWAI NAGAR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Nagar
C-48166,U-0505,"SUMAN SATYA N.J. MAHAVIDYALAYA, SABLIKHERA, SADIPUR","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Unnao
C-47801,U-0505,"SUNDER LAL PARWATI MAHAVIDYALAYA, MALLWAN","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-47770,U-0505,"SURESH KUMAR SINGH SHIV PRASAD MAHAVIDHYALAYA,BAGHAURA, GAOUSGANJ","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12141,U-0505,"SUSHILA DEVI MAHAVIDYALAYA, LOGHARA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-48157,U-0505,"SWAMI ATMADEV GOPALNAND DEGREE COLLEGE, UGARPUR, PIPARGAON","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Farrukhabad
C-48159,U-0505,"SWAMI BRAHMANAND MAHAVIDYALAYA, AGAMPUR, SAHABAD","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12058,U-0505,"SWAMI GIRISHANANAD COLLEGE, TIRWA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kannauj
C-12288,U-0505,"SWAMI KALYANDEV RAJKEEYA AYURVEDIC COLLEGE,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Muzaffarnagar
C-12093,U-0505,"SWAMI KALYANNAND MAHAVIDYALAYA, NYORADEV, LONAR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12252,U-0505,"SWAMI SATYAMITRANAND MAHAVIDYALAYA, MAHANANDPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Rae Bareli
C-12366,U-0505,"SW. BABU SINGH BALIKA MAHAVIDYALAYA, RAMPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kannauj
C-12452,U-0505,"SW. BADAN SINGH KUSHWAHA KANYA MAHAVIDYALAYA, GHATAMPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Nagar
C-12470,U-0505,"SW. BADAN SINGH KUSHWAHA MAHAVIDYALAYA, KOTRA MAKRANDPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Nagar
C-12379,U-0505,"SW. BHAGWANTI DEVI DEG.COLL. BHUSKA, MEJA ROAD,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12278,U-0505,"SW. DAYA SHANKAR PATEL MAHAVIDYALAYA, GAZIPUR, MAHOLI,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Sitapur
C-12414,U-0505,"SW. DHANRAJ SINGH MAHAVIDYALAYA, MAHJANA, DHANUPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12291,U-0505,"SW. KOATPAL SINGH DEGREE COLLEGE, MAJHIGAWAN,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12121,U-0505,"SW. KRIPA SHANKER TIWARI MAHAVIDYALAYA, NAHWAI, MEJA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12568,U-0505,"SW. MAHADEV PRASAD SMARAK MAHILA MAHAVIDYALAYA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kannauj
C-12651,U-0505,"SW. MAHAVIR SINGH MAHAVIDYLAYA, MUNGARI, KARCHCHANA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12348,U-0505,"SW. NAND KISHOR MAHAVIDYALAYA, DHANUHA, CHAKA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12115,U-0505,"SW. RAGHUNANDAN SINGH MAHAVIDYALAYA, SARWA, SANDILA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12181,U-0505,"SW. RAM PRASAD YADAV MAHAVIDYALAYA, SINDHAV,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Fatehpur
C-48424,U-0505,SW. SRI G.S.S. LAW M/V BIDHUNA,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Auraiya
C-12628,U-0505,"SW. VASISTHA NARAYAN SHUKLA MAHAVIDYALAYA, KATHAULI,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12346,U-0505,"SW. YASHODA KANYA MAHAVIDYALAYA, MISRIKH,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Sitapur
C-12430,U-0505,"T.D. P.G. COLLEGE,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Auraiya
C-12527,U-0505,"THAKUR SHIV PRATAP SINGH MAHAVIDYALAYA, SHAH,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Fatehpur
C-12337,U-0505,"TH. HAR NARAYAN SINGH DEGREE COLLEGE, KARAILA BAGH,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12320,U-0505,"TH. JAGESHWAR SINGH MANMOHAN SINGH MAHAVIDYALAYA, SARAULI, KHAGA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Fatehpur
C-47912,U-0505,"TH RAJESH SINGH MAHAVIDHAYALYA, PANCHAVALI ROAD","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Etawah
C-12161,U-0505,"TH. YUGRAJ SINGH MAHAVIDYALAYA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Fatehpur
C-12327,U-0505,"TH. YUGRAJ SINGH VIDHI MAHAVIDYALAYA, G.T. ROAD,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Fatehpur
C-12258,U-0505,"TRIVEDI GIRLS DEGREE COLLEGE, MAHRAHA, BINDKI,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Fatehpur
C-12669,U-0505,"TRIVENI DEVI GANGASRI MAHILA MAHAVIDYALAYA, BHARTHANA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Etawah
C-12140,U-0505,"TRIYUGI NARAYAN MAHAVIDYALAYA, MANGALPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Dehat
C-12542,U-0505,"UDAIRAJ SINGH VIDHI MAHAVIDYALAYA, SAIDPUR, HANUMANGANJ,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12643,U-0505,"UNITED INSTITUTE OF MANAGEMENT, LEADER ROAD,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12555,U-0505,"U.P. GRAMIN AYURVIGYAN AVAM ANUSANDHAN SANSTHAN,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Etawah
C-12070,U-0505,"URMILA DEVI DEVREE COLLEGE, RASAR, BARAUT , HANDIA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12460,U-0505,"USMANI DEGREE COLLEGE, MAHEWAGANJ, LAKHIMPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kheri
C-12681,U-0505,"VAIDIC MAHAVIDYALAYA, DIVYAPURI, DIBIYAPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Auraiya
C-12468,U-0505,"VAIDYA YAGYA DUTT SHARMA AYURVEDIC COLLEGE, KHURSA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Bulandshahr
C-46438,U-0505,"VAISNAVI DEGREE COLLEGE KHARKA DABOUR MEJA, ALLAHABAD","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12326,U-0505,"V.G.M. P.G. COLLEGE, DIBIYAPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Auraiya
C-12085,U-0505,"VICTOR PUBLIC DEGREE COLLEGE, BHARTHANA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Etawah
C-47260,U-0505,"VIDHYAVATI DEVI MAHAVIDHYALAYA, MAUAIMA","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12285,U-0505,"VIDYA MANDIR DEGREE COLLEGE, KAYAMGANJ,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Farrukhabad
C-12183,U-0505,"VIDYA PRAKASH MAHAVIDYALAYA, UDHRANPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kannauj
C-12696,U-0505,"VIJAY VIDROHI KRANTIKARI SHIKSHAN SANSTHAN, NADEMAU,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kannauj
C-12437,U-0505,"VIMAL KUMAR GUPTA MAHAVIDYALAYA, MIYANGANJ, ASRENDA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Unnao
C-12160,U-0505,"VIMALNATH SHIKSHA PRASHIKSHAN MAHILA MAHAVIDYALAYA, SIDHOULI,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Sitapur
C-12053,U-0505,"VINDHYAVASINI PRASAD VIDYAKANT PANDIT DEG. COLL. KORAON,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-12394,U-0505,"VIRANGANA AVANTI BAI LODHI DEG. COLL., KANATTHUKHERA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-48160,U-0505,"VIRENDRA SINGH RAMWATI MAMORIAL MAHAVIDHYALAYA,KURSATH,HARDOI","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Hardoi
C-12185,U-0505,"VISHESWAR DAYAL MAHAVIDYALAYA, KONSAR CHAURAHA, BISWAN,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Sitapur
C-12480,U-0505,"VISION COLLEGE OF MANAGEMENT, HATHIPUR, MAHARAJPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Nagar
C-46433,U-0505,"VISWANATH PRASAD MAHAVIDYALAYA BHIKHANPUR MURATGANJ, KAUSHAMBI","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kaushambi
C-12521,U-0505,"VIVEKANAND INSTT. OF MANAGEMENT & TECHNOLOGY, ALAMPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Etawah
C-12616,U-0505,"V.S.S.D. P.G. COLLEGE,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Nagar
C-12186,U-0505,"V.V.K. DEGREE COLLEGE, TYOR, TAALGRAM,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kannauj
C-12630,U-0505,"YASHODA KUNWAR YADAV MAHILA MAHAVIDYALAYA, BHOGNIPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Dehat
C-12377,U-0505,"YASHRAJ INSTITUTE OF PROF. STUDIES, TATIAGANJ, MANDHANA,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kanpur Nagar
C-12700,U-0505,"Y.D. P.G. COLLEGE, LAKHIMPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Kheri
C-46443,U-0505,"YOGIRAJ SRIKRISHNA MAHAVIDYALAYA AMELA BAJHERA, AURRAIYA","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Auraiya
C-12072,U-0505,"YUWA SAMRAT RAJEEV GANDHI DEGREE COLLEGE, GAUHARPUR,","Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Affiliated College,Uttar Pradesh,Allahabad
C-29457,U-0159,College of Agricultural Engineering & Technology,"Chaudhary Charan Singh Haryana Agricultural University, Hisar",Constituent / University College,Haryana,Hisar
C-29453,U-0159,College of Agriculture,"Chaudhary Charan Singh Haryana Agricultural University, Hisar",Constituent / University College,Haryana,Hisar
C-29456,U-0159,College of Agriculture,"Chaudhary Charan Singh Haryana Agricultural University, Hisar",Constituent / University College,Haryana,Kaithal
C-29455,U-0159,College of Basic Sciences & Humanities,"Chaudhary Charan Singh Haryana Agricultural University, Hisar",Constituent / University College,Haryana,Hisar
C-29454,U-0159,I.C.College of Home Science,"Chaudhary Charan Singh Haryana Agricultural University, Hisar",Constituent / University College,Haryana,Hisar
C-22418,U-0160,"Aakash College of Education, Vill. Chanderkalan, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22439,U-0160,APEX College of Education Ellenabad,"Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22456,U-0160,"Apex College of Education, VPO-Bidhai Khera, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22455,U-0160,"B.S.K. College of Education for Women, Mandi Dabwali","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22415,U-0160,"Ch. R.R. Memorial College of Education, Ellenabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22426,U-0160,"C.M.K. National Girls College, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22413,U-0160,"C.R. D.A.V. Girls College of Education, Near Dabwali Road. Udham Singh Chowk, Ellenabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22424,U-0160,"Crescent College of Education, Vill. Bhodia Khera","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22430,U-0160,"Daffodils College of Education, Matana Road, Opposite-Police Line, Fatehabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22449,U-0160,"Defence College of Educaton, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22450,U-0160,"DMA National College of Education, SES Parisar,B-Block, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22421,U-0160,"Government College, Bhattu Kalan, Fatehabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22440,U-0160,"Government College for Girls, Bhodia Khera, Fatehabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-47861,U-0160,"Government College for Women, Ratia, Distt. Fatehabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22444,U-0160,"Government National College, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22454,U-0160,"Govt. College, Ellenabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22438,U-0160,"Govt. College, Mandi Dabwali","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22441,U-0160,"Gramin College of Education, VPO Jamalpur Sheikhan, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22416,U-0160,"Guru Dronacharya College of Education, Bhuna","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22412,U-0160,"Hakeem Harbans Singh New Era College of Education, Sant Nagar, Rania","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22436,U-0160,"Haryana College of Education, Dhani Bachan Singh, Ellenabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22420,U-0160,"I.G. Government College, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-46580,U-0160,"JAN NAYAK CHAUDHARY DEVI LAL MEMORIAL COLLEGE, SIRSA","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22446,U-0160,"Jan Nayak Ch. Devi Lal College of Education, Barnala Road, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22434,U-0160,"Janta Girls College, Ellenabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22443,U-0160,"J.G. College of Education, Hisar Road, C/o Bharat Sainik School, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22422,U-0160,"K.T. Government College, Ratia","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22448,U-0160,"Lala Hans Raj Phutela College of Law (Evening), Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22447,U-0160,"Mata Harki Devi College for Women, Odhan","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22417,U-0160,"Mata Harki Devi College of Education for Women, Vill-Odhan","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22442,U-0160,"M.M.College, Fatehabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22414,U-0160,"M.M. College of Education, Sirsa Road, Fatehabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22452,U-0160,"M.P. College for Women, Mandi- Dabwali","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22429,U-0160,"MUH Jain College of Education, Vill. Chander Kalan, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22445,U-0160,"Rashoba College of Education, Post Box No. 27, Moriwala, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22423,U-0160,"Sanatan Dharam Sanskrit Mahavidyalya, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22433,U-0160,"Shaheed Baba Deep Singh College of Education, Vill. Aharwan, Ratia","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22419,U-0160,"Shaheed Bhagat Singh College of Education, Kalanwali","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22428,U-0160,"Shah Satnam Ji Boys College, Shahpur Begu, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22435,U-0160,"Shah Satnam Ji College of Education, Shah Satnam Ji Dham, Dera Sacha Sauda, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22432,U-0160,"Shah Satnam Ji Girls College, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22431,U-0160,"Shri Durga Mahila Mahavidyal, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22427,U-0160,"Sir Chhotu Ram Jat College of Education, Ellanabad","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22453,U-0160,"Sri Guru Hari Singh College, Sri Jiwan Nagar","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-22425,U-0160,"Surya College of Education, Vill. Baliala, Tohana","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22451,U-0160,"Tirupati College of Education, Sardulgarh Road, Ratia","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Fatehabad
C-22437,U-0160,"Triveni College of Education for Women, Hisar Road, Sirsa","Ch. Devi Lal University, Sirsa",Affiliated College,Haryana,Sirsa
C-7048,U-0451,Chettinad College of Nursing,"Chettinad Academy of Research & Education, Kancheepuram",Constituent / University College,Tamil Nadu,Kancheepuram
C-7049,U-0451,Chettinad Hospital and Research Institute,"Chettinad Academy of Research & Education, Kancheepuram",Constituent / University College,Tamil Nadu,Kancheepuram
C-33325,U-0634,College of Dairy Technology,CHHATTISGARH KAMDHENU VISHWAVIDALAYA,Constituent / University College,Chhatisgarh,Raipur
C-33324,U-0634,College of Fisheries,CHHATTISGARH KAMDHENU VISHWAVIDALAYA,Constituent / University College,Chhatisgarh,Kabeerdham
C-33326,U-0634,College of Veterinary Science & Animal Husbandry,CHHATTISGARH KAMDHENU VISHWAVIDALAYA,Constituent / University College,Chhatisgarh,Durg
C-15668,U-0083,"Apollo College of Pharmacy Infront of Vaternery College, Anjora","Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Durg
C-15639,U-0083,Ashoka Institute of Technology and Management,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Rajnandgaon
C-15674,U-0083,"Balaji Institute of Technology, Management & Research","Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Rajnandgaon
C-15624,U-0083,Bharti College of Engineering and Technology,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Durg
C-16658,U-0083,Bhilai Institute of Technology Durg,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Durg
C-16634,U-0083,"Bhilai Institute of Technology Kendri, Raipur","Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Raipur
C-16660,U-0083,B R P Govt. Polytechnic Dhamatari,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Dhamtari
C-15600,U-0083,Central College of Engineering and Management,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Raipur
C-15609,U-0083,"Central Institute of Technology, Village Abhanpur","Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Raipur
C-15591,U-0083,"Chattisgarh Institute of Management & Technology, Ganiyari, Patan road","Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Durg
C-15650,U-0083,"Chhatrapati Shivaji Institute of Technology Kolihapuri, P O Pisegaon","Chhattisgarh Swami Vivekanand Technical University, Bhilai",Affiliated College,Chhatisgarh,Durg
